	TAG	ID	KEGGID	EC	BIGG	KEGG	GENES	PATHWAY	LB	UB	BIO0010_X	BIO0010_I	RCC0005_X	RCC0005_I
2775	r	RMC0095_I	R00392;R03224;R02685;R01778;R00391	1.3.8.7;5.3.3.8;4.2.1.17;1.1.1.211;1.1.1.35;2.3.1.16	[m] : (2) coa_I + (2) h2o_I + (2) nad_I + fad_I + arachdcoa_I --> (2) accoa_I + (2) h_I + fadh2_I + (2) nadh_I + fa16p3n6coa_I	(2) M00010_I + (2) M00001_I + (2) M00003_I + M00016_I + M02249_I --> (2) M00024_I + (2) M00080_I + M01352_I + (2) M00004_I + MC0090_I	(acdh-7_I | acdh-8_I | acdh-10_I | acdh-12_I) & (ech-4_I | B0272.4_I) & [(ech-6_I | ech-7_I) | (ech-1.2_I | ech-1.1_I) | ech-3_I] & [(ech-1.2_I | ech-1.1_I) | (B0272.3_I | F54C8.1_I | ech-8_I | ech-9_I | hacd-1_I)] & (B0303.3_I | acaa-2_I)	Mitochondrial fatty acid beta oxidation	-0.0	1000.0	0.0	0.0	0.0	0.0
2776	r	RMC0095_X	R00392;R03224;R02685;R01778;R00391	1.3.8.7;5.3.3.8;4.2.1.17;1.1.1.211;1.1.1.35;2.3.1.16	[m] : (2) coa_X + (2) h2o_X + (2) nad_X + fad_X + arachdcoa_X --> (2) accoa_X + (2) h_X + fadh2_X + (2) nadh_X + fa16p3n6coa_X	(2) M00010_X + (2) M00001_X + (2) M00003_X + M00016_X + M02249_X --> (2) M00024_X + (2) M00080_X + M01352_X + (2) M00004_X + MC0090_X	(acdh-7_X | acdh-8_X | acdh-10_X | acdh-12_X) & (ech-4_X | B0272.4_X) & [(ech-6_X | ech-7_X) | (ech-1.2_X | ech-1.1_X) | ech-3_X] & [(ech-1.2_X | ech-1.1_X) | (B0272.3_X | F54C8.1_X | ech-8_X | ech-9_X | hacd-1_X)] & (B0303.3_X | acaa-2_X)	Mitochondrial fatty acid beta oxidation	-0.0	1000.0	-0.0	-0.0	0.000294263206176	0.000294263206176
2777	r	RMC0096_I	R00392;R03224;R02685;R01778;R00391	1.3.8.7;4.2.1.17;1.1.1.211;1.1.1.35;2.3.1.16	[m] : (2) coa_I + (2) h2o_I + (2) nad_I + (2) fad_I + eicostetcoa_I --> (2) accoa_I + (2) h_I + (2) fadh2_I + (2) nadh_I + fa16p4n3coa_I	(2) M00010_I + (2) M00001_I + (2) M00003_I + (2) M00016_I + M16164_I --> (2) M00024_I + (2) M00080_I + (2) M01352_I + (2) M00004_I + MC0092_I	(acdh-7_I | acdh-8_I | acdh-10_I | acdh-12_I) & [(ech-6_I | ech-7_I) | (ech-1.2_I | ech-1.1_I) | ech-3_I] & [(ech-1.2_I | ech-1.1_I) | (B0272.3_I | F54C8.1_I | ech-8_I | ech-9_I | hacd-1_I)] & (B0303.3_I | acaa-2_I)	Mitochondrial fatty acid beta oxidation	-0.0	1000.0	0.0	0.0	0.0	0.0
2778	r	RMC0096_X	R00392;R03224;R02685;R01778;R00391	1.3.8.7;4.2.1.17;1.1.1.211;1.1.1.35;2.3.1.16	[m] : (2) coa_X + (2) h2o_X + (2) nad_X + (2) fad_X + eicostetcoa_X --> (2) accoa_X + (2) h_X + (2) fadh2_X + (2) nadh_X + fa16p4n3coa_X	(2) M00010_X + (2) M00001_X + (2) M00003_X + (2) M00016_X + M16164_X --> (2) M00024_X + (2) M00080_X + (2) M01352_X + (2) M00004_X + MC0092_X	(acdh-7_X | acdh-8_X | acdh-10_X | acdh-12_X) & [(ech-6_X | ech-7_X) | (ech-1.2_X | ech-1.1_X) | ech-3_X] & [(ech-1.2_X | ech-1.1_X) | (B0272.3_X | F54C8.1_X | ech-8_X | ech-9_X | hacd-1_X)] & (B0303.3_X | acaa-2_X)	Mitochondrial fatty acid beta oxidation	-0.0	1000.0	0.0	-0.0	0.000551773151306	0.000551773151306
2779	r	RMC0097_I	R00392;R04319;R03224;R02685;R01778;R00391	1.3.8.7;5.3.3.8;1.3.1.34;4.2.1.17;1.1.1.211;1.1.1.35;2.3.1.16	[m] : (4) coa_I + (4) h2o_I + (4) nad_I + (3) fad_I + (2) nadph_I + fa16p4n3coa_I --> (4) accoa_I + (2) h_I + (3) fadh2_I + (4) nadh_I + (2) nadp_I + fa8p1n3coa_I	(4) M00010_I + (4) M00001_I + (4) M00003_I + (3) M00016_I + (2) M00005_I + MC0092_I --> (4) M00024_I + (2) M00080_I + (3) M01352_I + (4) M00004_I + (2) M00006_I + MC0091_I	(acdh-7_I | acdh-8_I | acdh-10_I | acdh-12_I) & (ech-4_I | B0272.4_I) & (decr-1.2_I | decr-1.3_I) & [(ech-6_I | ech-7_I) | (ech-1.2_I | ech-1.1_I) | ech-3_I] & [(ech-1.2_I | ech-1.1_I) | (B0272.3_I | F54C8.1_I | ech-8_I | ech-9_I | hacd-1_I)] & (B0303.3_I | acaa-2_I)	Mitochondrial fatty acid beta oxidation	-0.0	1000.0	0.0	0.0	0.0	0.0
2780	r	RMC0097_X	R00392;R04319;R03224;R02685;R01778;R00391	1.3.8.7;5.3.3.8;1.3.1.34;4.2.1.17;1.1.1.211;1.1.1.35;2.3.1.16	[m] : (4) coa_X + (4) h2o_X + (4) nad_X + (3) fad_X + (2) nadph_X + fa16p4n3coa_X --> (4) accoa_X + (2) h_X + (3) fadh2_X + (4) nadh_X + (2) nadp_X + fa8p1n3coa_X	(4) M00010_X + (4) M00001_X + (4) M00003_X + (3) M00016_X + (2) M00005_X + MC0092_X --> (4) M00024_X + (2) M00080_X + (3) M01352_X + (4) M00004_X + (2) M00006_X + MC0091_X	(acdh-7_X | acdh-8_X | acdh-10_X | acdh-12_X) & (ech-4_X | B0272.4_X) & (decr-1.2_X | decr-1.3_X) & [(ech-6_X | ech-7_X) | (ech-1.2_X | ech-1.1_X) | ech-3_X] & [(ech-1.2_X | ech-1.1_X) | (B0272.3_X | F54C8.1_X | ech-8_X | ech-9_X | hacd-1_X)] & (B0303.3_X | acaa-2_X)	Mitochondrial fatty acid beta oxidation	-0.0	1000.0	0.0	0.0	0.00169969435896	0.00169969435896
2781	r	RMC0098_I	R00392;R03224;R02685;R01778;R00391	1.3.8.7;5.3.3.8;4.2.1.17;1.1.1.211;1.1.1.35;2.3.1.16	[m] : (2) coa_I + (2) h2o_I + (2) nad_I + fad_I + tmndnccoa_I --> (2) accoa_I + (2) h_I + fadh2_I + (2) nadh_I + fa16p4n3coa_I	(2) M00010_I + (2) M00001_I + (2) M00003_I + M00016_I + M16165_I --> (2) M00024_I + (2) M00080_I + M01352_I + (2) M00004_I + MC0092_I	(acdh-7_I | acdh-8_I | acdh-10_I | acdh-12_I) & (ech-4_I | B0272.4_I) & [(ech-6_I | ech-7_I) | (ech-1.2_I | ech-1.1_I) | ech-3_I] & [(ech-1.2_I | ech-1.1_I) | (B0272.3_I | F54C8.1_I | ech-8_I | ech-9_I | hacd-1_I)] & (B0303.3_I | acaa-2_I)	Mitochondrial fatty acid beta oxidation	-0.0	1000.0	0.0	0.0	0.0	0.0
2782	r	RMC0098_X	R00392;R03224;R02685;R01778;R00391	1.3.8.7;5.3.3.8;4.2.1.17;1.1.1.211;1.1.1.35;2.3.1.16	[m] : (2) coa_X + (2) h2o_X + (2) nad_X + fad_X + tmndnccoa_X --> (2) accoa_X + (2) h_X + fadh2_X + (2) nadh_X + fa16p4n3coa_X	(2) M00010_X + (2) M00001_X + (2) M00003_X + M00016_X + M16165_X --> (2) M00024_X + (2) M00080_X + M01352_X + (2) M00004_X + MC0092_X	(acdh-7_X | acdh-8_X | acdh-10_X | acdh-12_X) & (ech-4_X | B0272.4_X) & [(ech-6_X | ech-7_X) | (ech-1.2_X | ech-1.1_X) | ech-3_X] & [(ech-1.2_X | ech-1.1_X) | (B0272.3_X | F54C8.1_X | ech-8_X | ech-9_X | hacd-1_X)] & (B0303.3_X | acaa-2_X)	Mitochondrial fatty acid beta oxidation	-0.0	1000.0	0.0	0.0	0.00114792120765	0.00114792120765
2783	r	RMC0099_I	RMC0099	2.3.1.21	[m] : coa_I + fa8p1n3crn_I --> crn_I + fa8p1n3coa_I	M00010_I + MC0093_I --> M00318_I + MC0091_I	cpt-2_I	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.0	0.0
2784	r	RMC0099_X	RMC0099	2.3.1.21	[m] : coa_X + fa8p1n3crn_X --> crn_X + fa8p1n3coa_X	M00010_X + MC0093_X --> M00318_X + MC0091_X	cpt-2_X	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.0	0.0
2785	r	RMC0100_I	R00392;R02685;R01778;R00391	1.3.8.7;5.3.3.8;4.2.1.17;1.1.1.211;1.1.1.35;2.3.1.16	[m] : (2) coa_I + (2) h2o_I + (2) nad_I + fad_I + fa8p1n3coa_I --> (2) accoa_I + (2) h_I + fadh2_I + (2) nadh_I + btcoa_I	(2) M00010_I + (2) M00001_I + (2) M00003_I + M00016_I + MC0091_I --> (2) M00024_I + (2) M00080_I + M01352_I + (2) M00004_I + M00136_I	(acdh-7_I | acdh-8_I | acdh-10_I) & (ech-4_I | B0272.4_I) & [(ech-6_I | ech-7_I) | (ech-1.2_I | ech-1.1_I) | ech-3_I] & [(ech-1.2_I | ech-1.1_I) | (B0272.3_I | F54C8.1_I | ech-8_I | ech-9_I | hacd-1_I)] & (B0303.3_I | acaa-2_I)	Mitochondrial fatty acid beta oxidation	-0.0	1000.0	-0.0	0.0	0.0	0.0
2786	r	RMC0100_X	R00392;R02685;R01778;R00391	1.3.8.7;5.3.3.8;4.2.1.17;1.1.1.211;1.1.1.35;2.3.1.16	[m] : (2) coa_X + (2) h2o_X + (2) nad_X + fad_X + fa8p1n3coa_X --> (2) accoa_X + (2) h_X + fadh2_X + (2) nadh_X + btcoa_X	(2) M00010_X + (2) M00001_X + (2) M00003_X + M00016_X + MC0091_X --> (2) M00024_X + (2) M00080_X + M01352_X + (2) M00004_X + M00136_X	(acdh-7_X | acdh-8_X | acdh-10_X) & (ech-4_X | B0272.4_X) & [(ech-6_X | ech-7_X) | (ech-1.2_X | ech-1.1_X) | ech-3_X] & [(ech-1.2_X | ech-1.1_X) | (B0272.3_X | F54C8.1_X | ech-8_X | ech-9_X | hacd-1_X)] & (B0303.3_X | acaa-2_X)	Mitochondrial fatty acid beta oxidation	-0.0	1000.0	-0.0	0.0	0.00169969435896	0.00169969435896
2787	r	RMC0103_I	R00392;R02685;R01778;R00391	1.3.8.7;4.2.1.17;1.1.1.211;1.1.1.35;2.3.1.16	[m] : coa_I + h2o_I + nad_I + fad_I + fa17p0isocoa_I --> accoa_I + h_I + fadh2_I + nadh_I + fa15p0isocoa_I	M00010_I + M00001_I + M00003_I + M00016_I + MC0095_I --> M00024_I + M00080_I + M01352_I + M00004_I + MC0094_I	(acdh-7_I | acdh-8_I | acdh-10_I | acdh-12_I) & [(ech-6_I | ech-7_I) | (ech-1.2_I | ech-1.1_I) | ech-3_I] & [(ech-1.2_I | ech-1.1_I) | (B0272.3_I | F54C8.1_I | ech-8_I | ech-9_I | hacd-1_I)] & (B0303.3_I | acaa-2_I)	Mitochondrial fatty acid beta oxidation	-0.0	1000.0	-0.0	-0.0	0.0	0.0
2788	r	RMC0103_X	R00392;R02685;R01778;R00391	1.3.8.7;4.2.1.17;1.1.1.211;1.1.1.35;2.3.1.16	[m] : coa_X + h2o_X + nad_X + fad_X + fa17p0isocoa_X --> accoa_X + h_X + fadh2_X + nadh_X + fa15p0isocoa_X	M00010_X + M00001_X + M00003_X + M00016_X + MC0095_X --> M00024_X + M00080_X + M01352_X + M00004_X + MC0094_X	(acdh-7_X | acdh-8_X | acdh-10_X | acdh-12_X) & [(ech-6_X | ech-7_X) | (ech-1.2_X | ech-1.1_X) | ech-3_X] & [(ech-1.2_X | ech-1.1_X) | (B0272.3_X | F54C8.1_X | ech-8_X | ech-9_X | hacd-1_X)] & (B0303.3_X | acaa-2_X)	Mitochondrial fatty acid beta oxidation	-0.0	1000.0	-0.0	-0.0	0.0013256918196	0.0013256918196
2789	r	RMC0104_I	R00392;R02685;R01778;R00391	1.3.8.7;4.2.1.17;1.1.1.211;1.1.1.35;2.3.1.16	[m] : (3) coa_I + (3) h2o_I + (3) nad_I + (3) fad_I + fa15p0isocoa_I --> (3) accoa_I + (3) h_I + (3) fadh2_I + (3) nadh_I + fa9p0isocoa_I	(3) M00010_I + (3) M00001_I + (3) M00003_I + (3) M00016_I + MC0094_I --> (3) M00024_I + (3) M00080_I + (3) M01352_I + (3) M00004_I + MC0096_I	(acdh-7_I | acdh-8_I | acdh-10_I | acdh-12_I) & [(ech-6_I | ech-7_I) | (ech-1.2_I | ech-1.1_I) | ech-3_I] & [(ech-1.2_I | ech-1.1_I) | (B0272.3_I | F54C8.1_I | ech-8_I | ech-9_I | hacd-1_I)] & (B0303.3_I | acaa-2_I)	Mitochondrial fatty acid beta oxidation	-0.0	1000.0	0.0	0.0	0.0	0.0
2790	r	RMC0104_X	R00392;R02685;R01778;R00391	1.3.8.7;4.2.1.17;1.1.1.211;1.1.1.35;2.3.1.16	[m] : (3) coa_X + (3) h2o_X + (3) nad_X + (3) fad_X + fa15p0isocoa_X --> (3) accoa_X + (3) h_X + (3) fadh2_X + (3) nadh_X + fa9p0isocoa_X	(3) M00010_X + (3) M00001_X + (3) M00003_X + (3) M00016_X + MC0094_X --> (3) M00024_X + (3) M00080_X + (3) M01352_X + (3) M00004_X + MC0096_X	(acdh-7_X | acdh-8_X | acdh-10_X | acdh-12_X) & [(ech-6_X | ech-7_X) | (ech-1.2_X | ech-1.1_X) | ech-3_X] & [(ech-1.2_X | ech-1.1_X) | (B0272.3_X | F54C8.1_X | ech-8_X | ech-9_X | hacd-1_X)] & (B0303.3_X | acaa-2_X)	Mitochondrial fatty acid beta oxidation	-0.0	1000.0	0.0	0.0	0.00396152730506	0.00396152730506
2791	r	RMC0105_I	R00392;R02685;R01778;R00391	1.3.8.7;4.2.1.17;1.1.1.211;1.1.1.35;2.3.1.16	[m] : (2) coa_I + (2) h2o_I + (2) nad_I + (2) fad_I + fa9p0isocoa_I --> (2) accoa_I + (2) h_I + (2) fadh2_I + (2) nadh_I + ivcoa_I	(2) M00010_I + (2) M00001_I + (2) M00003_I + (2) M00016_I + MC0096_I --> (2) M00024_I + (2) M00080_I + (2) M01352_I + (2) M00004_I + M02939_I	(acdh-7_I | acdh-8_I | acdh-10_I) & [(ech-6_I | ech-7_I) | (ech-1.2_I | ech-1.1_I) | ech-3_I] & [(ech-1.2_I | ech-1.1_I) | (B0272.3_I | F54C8.1_I | ech-8_I | ech-9_I | hacd-1_I)] & (B0303.3_I | acaa-2_I)	Mitochondrial fatty acid beta oxidation	-0.0	1000.0	0.0	0.0	-0.0	0.0
2792	r	RMC0105_X	R00392;R02685;R01778;R00391	1.3.8.7;4.2.1.17;1.1.1.211;1.1.1.35;2.3.1.16	[m] : (2) coa_X + (2) h2o_X + (2) nad_X + (2) fad_X + fa9p0isocoa_X --> (2) accoa_X + (2) h_X + (2) fadh2_X + (2) nadh_X + ivcoa_X	(2) M00010_X + (2) M00001_X + (2) M00003_X + (2) M00016_X + MC0096_X --> (2) M00024_X + (2) M00080_X + (2) M01352_X + (2) M00004_X + M02939_X	(acdh-7_X | acdh-8_X | acdh-10_X) & [(ech-6_X | ech-7_X) | (ech-1.2_X | ech-1.1_X) | ech-3_X] & [(ech-1.2_X | ech-1.1_X) | (B0272.3_X | F54C8.1_X | ech-8_X | ech-9_X | hacd-1_X)] & (B0303.3_X | acaa-2_X)	Mitochondrial fatty acid beta oxidation	-0.0	1000.0	-0.0	-0.0	0.00396152730506	0.00396152730506
2793	r	RMC0106_I	R00392;R02685;R01778;R00391	1.3.8.7;4.2.1.17;1.1.1.211;1.1.1.35;2.3.1.16	[m] : coa_I + h2o_I + nad_I + fad_I + fa19c11coa_I --> accoa_I + h_I + fadh2_I + nadh_I + fa17c9coa_I	M00010_I + M00001_I + M00003_I + M00016_I + MC0099_I --> M00024_I + M00080_I + M01352_I + M00004_I + MC0098_I	(acdh-7_I | acdh-8_I | acdh-10_I | acdh-12_I) & [(ech-6_I | ech-7_I) | (ech-1.2_I | ech-1.1_I) | ech-3_I] & [(ech-1.2_I | ech-1.1_I) | (B0272.3_I | F54C8.1_I | ech-8_I | ech-9_I | hacd-1_I)] & (B0303.3_I | acaa-2_I)	Mitochondrial fatty acid beta oxidation	-0.0	1000.0	0.0178710558588	0.0178737110552	0.0178718982575	0.0178718982575
2794	r	RMC0106_X	R00392;R02685;R01778;R00391	1.3.8.7;4.2.1.17;1.1.1.211;1.1.1.35;2.3.1.16	[m] : coa_X + h2o_X + nad_X + fad_X + fa19c11coa_X --> accoa_X + h_X + fadh2_X + nadh_X + fa17c9coa_X	M00010_X + M00001_X + M00003_X + M00016_X + MC0099_X --> M00024_X + M00080_X + M01352_X + M00004_X + MC0098_X	(acdh-7_X | acdh-8_X | acdh-10_X | acdh-12_X) & [(ech-6_X | ech-7_X) | (ech-1.2_X | ech-1.1_X) | ech-3_X] & [(ech-1.2_X | ech-1.1_X) | (B0272.3_X | F54C8.1_X | ech-8_X | ech-9_X | hacd-1_X)] & (B0303.3_X | acaa-2_X)	Mitochondrial fatty acid beta oxidation	-0.0	1000.0	2.65571865629e-06	0.0	3.76001103782e-06	3.76001103782e-06
2795	r	RMC0107_I	R00392;R02685;R01778;R00391	1.3.8.7;4.2.1.17;1.1.1.211;1.1.1.35;2.3.1.16	[m] : (3) coa_I + (3) h2o_I + (3) nad_I + (3) fad_I + fa17c9coa_I --> (3) accoa_I + (3) h_I + (3) fadh2_I + (3) nadh_I + fa11c3coa_I	(3) M00010_I + (3) M00001_I + (3) M00003_I + (3) M00016_I + MC0098_I --> (3) M00024_I + (3) M00080_I + (3) M01352_I + (3) M00004_I + MC0097_I	(acdh-7_I | acdh-8_I | acdh-10_I | acdh-12_I) & [(ech-6_I | ech-7_I) | (ech-1.2_I | ech-1.1_I) | ech-3_I] & [(ech-1.2_I | ech-1.1_I) | (B0272.3_I | F54C8.1_I | ech-8_I | ech-9_I | hacd-1_I)] & (B0303.3_I | acaa-2_I)	Mitochondrial fatty acid beta oxidation	-0.0	1000.0	0.0955121341624	0.0986757793882	0.102268676835	0.102268676835
2796	r	RMC0107_X	R00392;R02685;R01778;R00391	1.3.8.7;4.2.1.17;1.1.1.211;1.1.1.35;2.3.1.16	[m] : (3) coa_X + (3) h2o_X + (3) nad_X + (3) fad_X + fa17c9coa_X --> (3) accoa_X + (3) h_X + (3) fadh2_X + (3) nadh_X + fa11c3coa_X	(3) M00010_X + (3) M00001_X + (3) M00003_X + (3) M00016_X + MC0098_X --> (3) M00024_X + (3) M00080_X + (3) M01352_X + (3) M00004_X + MC0097_X	(acdh-7_X | acdh-8_X | acdh-10_X | acdh-12_X) & [(ech-6_X | ech-7_X) | (ech-1.2_X | ech-1.1_X) | ech-3_X] & [(ech-1.2_X | ech-1.1_X) | (B0272.3_X | F54C8.1_X | ech-8_X | ech-9_X | hacd-1_X)] & (B0303.3_X | acaa-2_X)	Mitochondrial fatty acid beta oxidation	-0.0	1000.0	0.00316783431138	0.0	0.0120249217866	0.0120249217866
2797	r	RMC0108_I	RMC0108	2.3.1.21	[m] : coa_I + vacccrn_I --> crn_I + vacccoa_I	M00010_I + MC0100_I --> M00318_I + MC0068_I	cpt-2_I	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.0	0.0237446670663
2798	r	RMC0108_X	RMC0108	2.3.1.21	[m] : coa_X + vacccrn_X --> crn_X + vacccoa_X	M00010_X + MC0100_X --> M00318_X + MC0068_X	cpt-2_X	Carnitine shuttle	-0.0	1000.0	0.0154486114411	0.015439701369	0.04865838189	0.0249137148237
2799	r	RMC0109_I	RMC0109	2.3.1.21	[m] : coa_I + odecrn_I --> crn_I + odecoa_I	M00010_I + MC0101_I --> M00318_I + M00510_I	cpt-2_I	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.0	0.0
2800	r	RMC0109_X	RMC0109	2.3.1.21	[m] : coa_X + odecrn_X --> crn_X + odecoa_X	M00010_X + MC0101_X --> M00318_X + M00510_X	cpt-2_X	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.00237961275131	0.00237961275131
2801	r	RMC0110_I	RMC0110	2.3.1.21	[m] : coa_I + lnlccrn_I --> crn_I + lnlccoa_I	M00010_I + MC0102_I --> M00318_I + M02050_I	cpt-2_I	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.0	0.0
2802	r	RMC0110_X	RMC0110	2.3.1.21	[m] : coa_X + lnlccrn_X --> crn_X + lnlccoa_X	M00010_X + MC0102_X --> M00318_X + M02050_X	cpt-2_X	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.00119839342789	0.00119839342789
2803	r	RMC0111_I	RMC0111	2.3.1.21	[m] : coa_I + dlnlcgcrn_I --> crn_I + dlnlcgcoa_I	M00010_I + MC0103_I --> M00318_I + M03595_I	cpt-2_I	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.0	0.0
2804	r	RMC0111_X	RMC0111	2.3.1.21	[m] : coa_X + dlnlcgcrn_X --> crn_X + dlnlcgcoa_X	M00010_X + MC0103_X --> M00318_X + M03595_X	cpt-2_X	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.000913547186296	0.000913547186296
2805	r	RMC0112_I	RMC0112	2.3.1.21	[m] : coa_I + tmndnccrn_I --> crn_I + tmndnccoa_I	M00010_I + MC0104_I --> M00318_I + M16165_I	cpt-2_I	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.0	0.0
2806	r	RMC0112_X	RMC0112	2.3.1.21	[m] : coa_X + tmndnccrn_X --> crn_X + tmndnccoa_X	M00010_X + MC0104_X --> M00318_X + M16165_X	cpt-2_X	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.00114792120765	0.00114792120765
2807	r	RMC0113_I	RMC0113	2.3.1.21	[m] : coa_I + eicostetcrn_I --> crn_I + eicostetcoa_I	M00010_I + MC0105_I --> M00318_I + M16164_I	cpt-2_I	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.0	0.0
2808	r	RMC0113_X	RMC0113	2.3.1.21	[m] : coa_X + eicostetcrn_X --> crn_X + eicostetcoa_X	M00010_X + MC0105_X --> M00318_X + M16164_X	cpt-2_X	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.000551773151306	0.000551773151306
2809	r	RMC0114_I	RMC0114	2.3.1.21	[m] : coa_I + arachdcrn_I --> crn_I + arachdcoa_I	M00010_I + MC0106_I --> M00318_I + M02249_I	cpt-2_I	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.0	0.0
2810	r	RMC0114_X	RMC0114	2.3.1.21	[m] : coa_X + arachdcrn_X --> crn_X + arachdcoa_X	M00010_X + MC0106_X --> M00318_X + M02249_X	cpt-2_X	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.000294263206176	0.000294263206176
2811	r	RMC0115_I	RMC0115	2.3.1.21	[m] : coa_I + ttdcrn_I --> crn_I + tdcoa_I	M00010_I + MC0061_I --> M00318_I + M02593_I	cpt-2_I	Carnitine shuttle	-0.0	1000.0	-0.0	0.0429519713676	0.0	0.0781767308296
2812	r	RMC0115_X	RMC0115	2.3.1.21	[m] : coa_X + ttdcrn_X --> crn_X + tdcoa_X	M00010_X + MC0061_X --> M00318_X + M02593_X	cpt-2_X	Carnitine shuttle	-0.0	1000.0	0.0669110837451	0.0238355690766	0.07930591973	0.00112918890041
2813	r	RMC0116_I	RMC0116	2.3.1.21	[m] : coa_I + stcrn_I --> crn_I + stcoa_I	M00010_I + MC0108_I --> M00318_I + M00412_I	cpt-2_I	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.0	0.0
2814	r	RMC0116_X	RMC0116	2.3.1.21	[m] : coa_X + stcrn_X --> crn_X + stcoa_X	M00010_X + MC0108_X --> M00318_X + M00412_X	cpt-2_X	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.00172123820599	0.00172123820599
2815	r	RMC0117_I	RMC0117	2.3.1.21	[m] : coa_I + fa16p1n7crn_I --> crn_I + fa16p1n7coa_I	M00010_I + MC0109_I --> M00318_I + MC0067_I	cpt-2_I	Carnitine shuttle	-0.0	1000.0	0.0104612105477	0.0102183172885	0.0114189335814	0.0114189335814
2816	r	RMC0117_X	RMC0117	2.3.1.21	[m] : coa_X + fa16p1n7crn_X --> crn_X + fa16p1n7coa_X	M00010_X + MC0109_X --> M00318_X + MC0067_X	cpt-2_X	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.00101317054181	0.00101317054181
2817	r	RMC0118_I	RMC0118	2.3.1.21	[m] : coa_I + fa11c3crn_I --> crn_I + fa11c3coa_I	M00010_I + MC0110_I --> M00318_I + MC0097_I	cpt-2_I	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.0	0.0
2818	r	RMC0118_X	RMC0118	2.3.1.21	[m] : coa_X + fa11c3crn_X --> crn_X + fa11c3coa_X	M00010_X + MC0110_X --> M00318_X + MC0097_X	cpt-2_X	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.0	0.0
2819	r	RMC0119_I	RMC0119	2.3.1.21	[m] : coa_I + fa17c9crn_I --> crn_I + fa17c9coa_I	M00010_I + MC0111_I --> M00318_I + MC0098_I	cpt-2_I	Carnitine shuttle	-0.0	1000.0	0.0776410783036	0.0808020683331	0.0843967785771	0.0843967785771
2820	r	RMC0119_X	RMC0119	2.3.1.21	[m] : coa_X + fa17c9crn_X --> crn_X + fa17c9coa_X	M00010_X + MC0111_X --> M00318_X + MC0098_X	cpt-2_X	Carnitine shuttle	-0.0	1000.0	0.00316517859272	0.0	0.0120211617756	0.0120211617756
2821	r	RMC0120_I	RMC0120	2.3.1.21	[m] : coa_I + fa19c11crn_I --> crn_I + fa19c11coa_I	M00010_I + MC0112_I --> M00318_I + MC0099_I	cpt-2_I	Carnitine shuttle	-0.0	1000.0	0.0178710558588	0.0178737110552	0.0178718982575	0.0178718982575
2822	r	RMC0120_X	RMC0120	2.3.1.21	[m] : coa_X + fa19c11crn_X --> crn_X + fa19c11coa_X	M00010_X + MC0112_X --> M00318_X + MC0099_X	cpt-2_X	Carnitine shuttle	-0.0	1000.0	2.65571865629e-06	0.0	3.76001103782e-06	3.76001103782e-06
2823	r	RMC0121_I	RMC0121	2.3.1.21	[m] : coa_I + fa15p0isocrn_I --> crn_I + fa15p0isocoa_I	M00010_I + MC0113_I --> M00318_I + MC0094_I	cpt-2_I	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.0	0.0
2824	r	RMC0121_X	RMC0121	2.3.1.21	[m] : coa_X + fa15p0isocrn_X --> crn_X + fa15p0isocoa_X	M00010_X + MC0113_X --> M00318_X + MC0094_X	cpt-2_X	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.00263583548546	0.00263583548546
2825	r	RMC0122_I	RMC0122	2.3.1.21	[m] : coa_I + fa17p0isocrn_I --> crn_I + fa17p0isocoa_I	M00010_I + MC0114_I --> M00318_I + MC0095_I	cpt-2_I	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.0	0.0
2826	r	RMC0122_X	RMC0122	2.3.1.21	[m] : coa_X + fa17p0isocrn_X --> crn_X + fa17p0isocoa_X	M00010_X + MC0114_X --> M00318_X + MC0095_X	cpt-2_X	Carnitine shuttle	-0.0	1000.0	0.0	0.0	0.0013256918196	0.0013256918196
2827	r	RMC0123_I	RMC0123	2.3.1.21	[m] : coa_I + fa9p0isocrn_I --> crn_I + fa9p0isocoa_I	M00010_I + MC0115_I --> M00318_I + MC0096_I	cpt-2_I	Carnitine shuttle	-0.0	1000.0	-0.0	-0.0	-0.0	-0.0
